"DONE","ID","ISO","country","name_1","name_2","abbr_1","founded","website","Facebook","Twitter","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
1,10610,"NGA","Nigeria","International Foundation Federation Of Women Lawyers",NA,"FIDA",1964,"http://fida.org.ng/","https://www.facebook.com/fidanig/","https://twitter.com/fidanigeria",NA,NA,"DK","DK",NA,NA,NA,NA,"DK","DK",NA,NA,NA,"1",NA,NA,NA,"DK",NA,NA,NA,"DK",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA
1,10611,"NGA","Nigeria","Justice and Equity Organisation",NA,"JEO",NA,NA,NA,NA,NA,NA,"DK","DK",NA,NA,NA,NA,"DK","DK",NA,NA,NA,"DK",NA,NA,NA,"DK",NA,NA,NA,"DK",NA,NA,NA,"1",NA,NA,NA,"0",NA,NA
1,10612,"NGA","Nigeria","Justice Development And Peace Commission (Catholic Caritas Foundation Of Nigeria)",NA,"JDP/C",1990,"http://www.jdpcijebuode.org/","https://www.facebook.com/jdpcijebuode","https://twitter.com/jdpc_ijebuode",NA,NA,"DK","DK",NA,NA,NA,NA,"DK","DK",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA
1,10653,"NGA","Nigeria","Rights Monitoring Group",NA,"RMG",2008,"http://rightsgroup.org/","https://www.facebook.com/pages/Rights-Monitoring-Group/814251125254915",NA,NA,NA,"0","0",NA,NA,NA,NA,"0","0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,"1",NA,NA
1,10659,"NGA","Nigeria","Transition Monitoring Group",NA,"TMG",1998,"http://tmgng.org/","https://www.facebook.com/tmgng","https://twitter.com/tmgng",NA,NA,"0","0",NA,NA,NA,NA,"1","1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA
1,10668,"NGA","Nigeria","Women for Peace & Gender Equality Initiative",NA,"WOPEGEE",2011,"http://wopegee.org/","https://www.facebook.com/wopegee/",NA,NA,NA,"0","0",NA,NA,NA,NA,"0","0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA
1,10677,"NGA","Nigeria","Youth Initiative For Advocacy Growth And Advancement",NA,"YIAGA",2007,"http://www.yiaga.org/en/","https://www.facebook.com/yiaga.org","https://twitter.com/YIAGA",NA,NA,"0","0","0",NA,NA,NA,"0","0",NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA
1,10678,"PAK","Pakistan","Free and Fair Election Network",NA,"FAFEN",2006,"http://www.fafen.org","https://www.facebook.com/fafen.org","https://twitter.com/_fafen","0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA
1,10681,"PAK","Pakistan","Pakistan Institute of Legislative Development and Transparency",NA,"PILDAT",2001,"www.pildat.org","https://www.facebook.com/PILDAT/","https://twitter.com/Pildat?ref_src=twsrc^google|twcamp^serp|twgr^author","0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA
1,10682,"PAK","Pakistan","Special Talent Exchange Program",NA,"STEP",2007,"http://www.step.org.pk/","https://www.facebook.com/STEPIslamabad","https://twitter.com/steppakistan","0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA
1,10683,"PSE","Palestine","Arab World Democracy and Electoral Monitor","مرصدالعالم العربي للديمقراطية والانتخابات","Al-Marsad",2008,"http://www.marsadarabi.org/index.php?lang=en","https://www.facebook.com/pages/Arab-World-Democracy-and-Electoral-Monitor-AL-MARSAD/125197024170054",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10684,"PSE","Palestine","Center for Media and Human Rights ""Sun""","مركز الاعلام وحقوق الإنسان ""شمس""",NA,2003,"https://www.shams-pal.org/","https://www.facebook.com/SHAMS.Pal/","https://x.com/org_pal",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"DK","DK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10685,"PSE","Palestine","General Union of Disabled Palestinians","الاتحاد العام للمعاقين الفلسطينيين",NA,1997,"http://www.gudp.org/","https://www.facebook.com/%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF-%D8%A7%D9%84%D8%B9%D8%A7%D9%85-%D9%84%D9%84%D9%85%D8%B9%D8%A7%D9%82%D9%8A%D9%86-%D8%A7%D9%84%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D9%8A%D9%86-%D8%BA%D8%B2%D8%A9-139191489492251/",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"DK","DK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10686,"PSE","Palestine","Palestinian Centre for Human Rights","المركــز الفلسطيني لحقــوق الإنســـان","PCHR",1995,"http://www.pchrgaza.org/","https://www.facebook.com/pchrgaza/","https://twitter.com/pchrgaza",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10689,"PAN","Panama","Justice and Peace","Justicia y Paz",NA,1990,"http://justiciaypazpanama.org/","https://www.facebook.com/ComisiondeJusticiaYPaz/",NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,"1",NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA
1,10690,"PNG","Papua New Guinea","Transparency International PNG",NA,NA,1997,"http://www.transparencypng.org.pg/","https://www.facebook.com/Transparency-International-PNG-195379900633754/",NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA
1,10692,"PRY","Paraguay","Decidamos",NA,NA,1989,"http://www.decidamos.org.py","https://www.facebook.com/decidamos.paraguay","https://twitter.com/decidamospy",NA,"1",NA,"DK",NA,NA,NA,NA,"DK",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA
1,10694,"PER","Peru","Transparencia Perú",NA,NA,1994,"http://transparencia.org.pe/","https://www.facebook.com/transparenciaperu/","https://twitter.com/actransparencia","0",NA,"0",NA,NA,"1",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
1,10697,"PHL","Philippines","Institute for Political and Electoral Reform",NA,"IPER",1991,"http://iper.org.ph/","https://www.facebook.com/IPERph/?fref=nf",NA,NA,NA,"0",NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,"DK",NA,NA
1,10698,"PHL","Philippines","Legal Network for Truthful Elections",NA,"LENTE",2007,"http://lente.ph/","https://www.facebook.com/lentephilippines","https://twitter.com/lente_ph",NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,NA
1,10700,"PHL","Philippines","National Citizens' Movement for Free Elections",NA,"NAMFREL",1983,"http://www.namfrel.com.ph/","https://www.facebook.com/Namfrel/","https://twitter.com/namfrel",NA,NA,"0",NA,NA,"0",NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,NA
1,10704,"PHL","Philippines","Parish Pastoral Council for Responsible Voting",NA,"PPCRV",1991,"http://ppcrv.org/","https://www.facebook.com/ppcrv","https://twitter.com/PPCRV",NA,NA,"0",NA,NA,"DK",NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,NA
1,10713,"ROU","Romania","Asociatia Pro Democratia",NA,"APD",1990,"http://www.apd.ro/ro_RO/","https://www.facebook.com/ProDemocratia","https://twitter.com/prodemocratia","DK",NA,"DK",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"1","1",NA,NA,"1",NA,"1",NA,"1",NA,NA,"1","1",NA
1,10714,"ROU","Romania","Civic Resource Centre","Centrul pentru Resurse Civice",NA,2006,"http://resursecivice.ro/","https://www.facebook.com/ResurseCivice/",NA,"0",NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"1","1",NA,NA,"1",NA,"1",NA,"1",NA,NA,"1","1",NA
1,10717,"RUS","Russia","Association of Non-Commercial Organizations in Defense of Voters' Rights","Ассоциация некоммерческих организаций В защиту прав избирателей","GOLOS",2000,"http://www.golosinfo.org/","https://www.facebook.com/golosinfo","https://twitter.com/golosinfo","0","0","0","0",NA,"0","0",NA,NA,"0","0",NA,NA,"1","1",NA,NA,"1","1",NA,NA,"1","1",NA,NA,NA,"1",NA,"1",NA,NA,"1"
1,10718,"SAU","Saudi Arabia","Althulatha Cultural Forum","منتدى الثلاثاء الثقافي",NA,2000,"http://www.thulatha.com/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10720,"SEN","Senegal","Collectif des Organisations de la Société Civile pour les Elections du Sénégal","Collectif des Organisations de la Société Civile pour les Elections du Sénégal","COSCE",NA,NA,"https://www.facebook.com/coscesenegal",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,"1",NA,NA
1,10722,"SEN","Senegal","Gorée Institute: Center for Democracy, Development and Culture in Africa","L'Institut Gorée: Centre pour la Démocratie, le Développement et la Culture en Afrique",NA,1992,"http://www.goreeinstitut.org/","https://www.facebook.com/goreeinstitute/",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,"0",NA,"1",NA,NA
1,10724,"SEN","Senegal","Rencontre africaine pour la defense des droits de l'homme",NA,"RADDHO",1990,"https://www.raddho-africa.org/","https://www.facebook.com/pages/Rencontre-Africaine-pour-la-D%C3%A9fense-des-Droits-de-lHomme-RADDHO/132639740154356","https://twitter.com/raddho",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,"0","1",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,"0",NA,"0",NA,NA
1,10726,"SRB","Serbia","Center for Free Elections and Democracy",NA,"CeSID",1997,"http://www.cesid.org/","https://www.facebook.com/profile.php?id=100004941423119&sk=friends&source_ref=pb_friends_tl",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"1",NA,"1","1","1",NA,NA,"1","1",NA,NA,NA,"1",NA,"1",NA,"1","1",NA,NA,"1",NA
1,10727,"SLE","Sierra Leone","Council of Churches in Sierra Leone",NA,"CCSL",1924,"https://ccslaction.org/","https://www.facebook.com/councilofchurchessl",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA
1,10728,"SLE","Sierra Leone","National Election Watch",NA,"NEW",2002,"https://nationalelectionwatchsl.wordpress.com/","https://www.facebook.com/NationalElectionWatchSL/",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA
1,10730,"SGP","Singapore","Maruah",NA,NA,2007,"http://maruah.org/","https://www.facebook.com/MARUAHsg/","https://twitter.com/maruahsg",NA,"0",NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,"1",NA,NA,"1",NA
1,10731,"SVK","Slovakia","Civic Eye","Obcianske Oko",NA,1998,"http://www.obcianskeoko.sk","https://www.facebook.com/zapadniarskaobyvacka/",NA,NA,NA,NA,NA,"0",NA,NA,NA,"1","1",NA,NA,"1",NA,"1",NA,"1",NA,NA,"1","1",NA,"1",NA,"1",NA,"1",NA,NA,"1","1",NA
1,10732,"SVK","Slovakia","MEMO '98",NA,NA,1998,"http://www.memo98.sk/","https://www.facebook.com/MEMO-98-172396033788/",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,"0",NA,"0",NA,NA,"0","0",NA,"0",NA,"0",NA,"0",NA,NA,"0","0",NA
1,10735,"ZAF","South Africa","Southern African Catholic Bishops' Conference",NA,"SACBC",1952,"http://www.sacbc.org.za/","https://www.facebook.com/Southern-African-Catholic-Bishops-Conference-83867508617/","https://x.com/_SACBC",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA
1,10737,"KOR","South Korea","People's Solidarity for Participatory Democracy",NA,"PSPD",1994,"http://www.peoplepower21.org","https://www.facebook.com/peoplepower21","https://twitter.com/peoplepower21",NA,NA,"0",NA,NA,NA,"1","1",NA,NA,"1",NA,"1",NA,"1",NA,NA,"1","1",NA,NA,NA,"1",NA,NA,NA,"1","1",NA,NA,"1",NA
1,10739,"SSD","South Sudan","South Sudanese Network for Democracy and Elections",NA,"SSuNDE",2009,"http://www.ssunde.org/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10740,"LKA","Sri Lanka","Campaign for Free and Fair Elections",NA,"CAFFE",2008,"http://www.caffe.lk/","https://www.facebook.com/CAFFEJa?sk=posts_to_page",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,"0","0",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,"1","1",NA
1,10741,"LKA","Sri Lanka","Centre for Monitoring Election Violence",NA,"CMEV",1997,"http://cmev.org/","https://www.facebook.com/electionviolence/","https://twitter.com/cmev",NA,NA,NA,NA,"0",NA,NA,NA,NA,"1","1","1",NA,NA,"1","1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,"1","1",NA
1,10745,"LKA","Sri Lanka","People's Action for Free and Fair Elections",NA,"PAFFREL",1987,"http://www.paffrel.lk/","https://www.facebook.com/pages/Peoples-Action-for-Free-Fair-Elections-Paffrel/203835436490091",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1","1","1",NA,NA,"1","1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,"1","1",NA
1,10748,"SDN","Sudan","National Civic Forum","المنتدى المدني القومي",NA,2002,"http://www.ncfsudan.net/",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
1,10750,"SDN","Sudan","Sudanese Group for Democratic Elections",NA,"SuGDE",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
1,10751,"SWZ","Swaziland","Coordinating Assembly for Non-Governmental Organisations",NA,"CANGO",1983,"https://cangoswaziland.wordpress.com/","https://www.facebook.com/CANGOSwaziland/","https://twitter.com/cango3",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA
1,10753,"SYR","Syria","Committees for the Defense of Democratic Liberties and Human Rights in Syria","لجان الدفاع عن الحريات الديمقراطية وحقوق الإنسان في سورية","CDF",1989,"http://cdf-sy.org/",NA,NA,"0","0",NA,NA,"0",NA,NA,NA,"0","0","0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,"0","0"
1,10754,"TWN","Taiwan","Citizen Congress Watch",NA,"CCW",2007,"http://www.ccw.org.tw/",NA,NA,NA,"0","0",NA,NA,"0","0",NA,"0",NA,"0","0",NA,NA,"0","0",NA,NA,"1",NA,"1",NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA
1,10755,"TWN","Taiwan","Taiwan Grassroots Alliance for Peace",NA,"TGAP",1996,"http://www.taiwanpeace.org","https://www.facebook.com/TGAP.tw",NA,NA,"0","0","0",NA,"0","0",NA,"0",NA,"0","0",NA,NA,"0","0",NA,NA,"1",NA,"1",NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA
1,10756,"TZA","Tanzania","Association of NGOs Zanzibar","Zanzibar Civil Society Umbrella","ANGOZA",1993,"https://angoza.or.tz/",NA,"https://twitter.com/angoza_zanzibar?lang=en","0",NA,NA,NA,NA,"DK",NA,NA,NA,NA,"DK",NA,NA,NA,NA,"DK",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"0",NA
1,10759,"TZA","Tanzania","Tanzania Agricultural Modernization Association",NA,"TAMA",2006,"https://www.tama.or.tz/","https://www.facebook.com/Tanzania-Agricultural-Modernization-Association-TAMA-770578099664829/",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
1,10761,"TZA","Tanzania","Tanzania Ecumenical Dialogue Group",NA,"TEDG",1992,"http://www.cssc.or.tz/",NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA
1,10762,"TZA","Tanzania","Tanzania Election Monitoring Committee",NA,"TEMCO",1994,"https://www.udsm.ac.tz/web/index.php/centres/redet","https://www.facebook.com/TEMCO94/","https://twitter.com/TEMCO_TZ","0",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA
1,10768,"THA","Thailand","Open Forum for Democracy Foundation",NA,"PNET",1993,"http://www.pnetforum.org/",NA,NA,NA,NA,"0",NA,NA,"DK","DK",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,"1",NA,NA
1,10771,"TLS","Timor Leste","Belun",NA,"Belun",2004,"http://belun.tl/","https://www.facebook.com/Belun-135284543226407/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,"DK",NA,NA,NA,NA,"DK",NA,NA,NA,NA,"1","DK",NA,NA,NA
1,10772,"TLS","Timor Leste","Forum ONG Timor Leste",NA,"FONGTIL",NA,"https://fongtil.org.tl","https://www.facebook.com/pages/Forum-ONG-Timor-Leste-FONGTIL/195185643832619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DK","DK",NA,NA,NA,NA,"DK",NA,NA,NA,NA,"DK",NA,NA,NA,NA,"DK","DK",NA,NA,NA
1,10773,"TLS","Timor Leste","Women Caucus",NA,NA,2000,"https://hauprontu.wordpress.com/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DK","DK",NA,NA,NA,NA,"DK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA
1,10774,"TLS","Timor Leste","Justice and Peace Commission",NA,"JPC",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0","0",NA,NA,NA
1,10775,"TLS","Timor Leste","Observatorio da Igreja Para Os Assuntos Sociais",NA,"OIPAS",2000,"https://hauprontu.wordpress.com/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DK","DK",NA,NA,NA,NA,"DK",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1","1",NA,NA,NA
1,10792,"TGO","Togo","Concertation Nationale de la Société Civile du Togo",NA,"CNSC TOGO",2002,"http://www.cnsctogo.org","https://www.facebook.com/CNSC-TOGO-663170633753215/",NA,"0",NA,NA,"0","0",NA,NA,NA,"0","0",NA,NA,"DK","DK",NA,"1",NA,"DK",NA,NA,"1",NA,NA,"1",NA,"1",NA,NA,"DK",NA,"1",NA
1,10795,"TGO","Togo","Jeunes Actifs pour un Lendemain Meilleur",NA,"JALM",2011,NA,NA,NA,"0",NA,NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",NA,"0",NA,"0",NA,NA,"0",NA,NA,"0",NA,"1",NA,NA,"DK",NA,"DK",NA
1,10796,"TGO","Togo","Mouvement de la Jeunesse pour le Maintien de la Paix",NA,"MJMP",2013,NA,NA,NA,"0",NA,NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",NA,"0",NA,"0",NA,NA,"0",NA,NA,"0",NA,"0",NA,NA,"0",NA,"0",NA
1,10799,"TUN","Tunisia","Association Tunisienne pour l'Éveil Démocratique",NA,"ATED",2011,"http://www.mourakiboun.org","https://www.facebook.com/Mourakiboun",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,"1",NA,NA,"1",NA,NA,NA,NA,"1",NA,NA
1,10801,"TUN","Tunisia","I WATCH Tunisia","أنا يقظ",NA,2011,"https://iwatch.tn/ar/","https://www.facebook.com/I.WATCH.Organization/","https://twitter.com/iwatchtn",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,"1",NA,NA,"1",NA,NA,NA,NA,"1",NA,NA
1,10802,"TUN","Tunisia","Jeunesse Sans Frontières","شباب بلا حدود","JSF",2011,"http://www.jsf.tn/","https://www.facebook.com/JSF.TUNISIE",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,"1",NA,NA,NA,NA,"1",NA,NA
1,10803,"TUN","Tunisia","Kawakibi Democracy Transition Center","مركز الكواكبي للتحولات الديمقراطية",NA,2011,"http://www.kawakibi.org/","https://www.facebook.com/pages/Al-Kawakibi-Democracy-Transition-Center-Election-Observation-2014-2015/843598879014156?sk=photos_stream",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,"1",NA,NA,"1",NA,NA,NA,NA,"1",NA,NA
1,10804,"TUN","Tunisia","La ligue Tunisienne pour la défense des droits de l'homme","الرابطة التونسية للدفاع عن حقوق الانسان","LTDH",1976,"http://www.ltdh.tn/","https://www.facebook.com/ltdh.tn","https://twitter.com/LTDH_Officiel",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,"1",NA,NA,"1",NA,NA,NA,NA,"1",NA,NA
1,10805,"TUN","Tunisia","Ofiya Network","شبكة أوفياء",NA,2011,"http://www.ofiya-elections.org/","https://www.facebook.com/Itilef.Ofiya/",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,"1",NA,NA,"1",NA,NA,NA,NA,"1",NA,NA
1,10807,"TUR","Turkey","Association for Monitoring Equal Rights","Eşit Haklar İçin İzleme Derneği","AMER",2010,"http://www.esithaklar.org/","https://www.facebook.com/pages/E%C5%9Fit-Haklar-I%C3%A7in-Izleme-Derne%C4%9Fi/1451724528382070","https://twitter.com/esithaklar",NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,"1","1",NA,NA,"1",NA,NA,NA
1,10809,"TUR","Turkey","Oy ve Ötesi",NA,NA,2014,"http://www.oyveotesi.org/","https://www.facebook.com/oyve.otesi.7","https://twitter.com/oyveotesi?lang=en",NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1","1",NA,NA,"1",NA,NA,NA
1,10811,"UGA","Uganda","Anti-Corruption Coalition of Uganda",NA,"ACCU",1999,"http://www.accu.or.ug/","https://www.facebook.com/anticorruptioncoalitionuganda","https://twitter.com/Accu_Ug",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1"
1,10812,"UGA","Uganda","Citizens Coalition for Elections and Democracy in Uganda",NA,"CCEDU",2009,"http://www.ccedu.org.ug/","https://www.facebook.com/cceduganda","https://twitter.com/cceduganda",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1"
1,10814,"UGA","Uganda","Citizens Watch - IT",NA,"CEW-IT",2014,"http://cewit.or.ug/","https://www.facebook.com/CewitUg","https://twitter.com/cewitug",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1"
1,10815,"UGA","Uganda","Democracy Monitoring Group",NA,"DEMGroup",2010,NA,"https://www.facebook.com/Democracy-Monitoring-Group-186749801341316/",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"0"
1,10816,"UGA","Uganda","Foundation for Human Rights Initiative",NA,"FHRI",1991,"http://www.fhri.or.ug/","https://www.facebook.com/Foundation-For-Human-Rights-Initiative-FHRI-158071657603999/",NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"1"
